,Rk,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Passes_in_Gameflow,Passes_Out_of_Gameflow,Freekick,Throughball,40_yds_pass,Crosses,Corner_Kicks,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Straight,Passes_Offside,Passes_Blocked,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,League
7962673,50,Toma Bašić,HR,MF,MF,Lazio,25,1996,6,4,4,1,1,3,8,37.5,5,9,0,9,7,13,8,0,214,293,73.0,3132,612,101,123,82.1,94,111,84.7,6,28,21.4,0,0.4,0.4,-0.4,8,14,5,2,22,273,20,6,2,0,20,7,3,4,0,0,13,367,12,75,179,115,17,367,8,3,37.5,4,50.0,1064,477,8,1,13,6,250,29,13,2.28,7,0,1,0,5,0,0,0.00,0,0,0,0,0,0,Serie A
7962674,51,Alberto Basso,IT,MF,MF,Cremonese,18,2004,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2,100.0,41,5,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,3,0,0,,0,,27,11,0,0,0,1,3,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962675,52,Alessandro Bastoni,IT,DF,DF,Inter,23,1999,41,20,20,14,7,11,27,40.7,16,27,13,14,24,65,45,0,1384,1671,82.8,27841,9878,486,539,90.2,677,751,90.1,207,324,63.9,2,2.7,2.9,-0.7,15,130,29,11,141,1510,152,53,2,24,49,0,0,0,0,9,24,1857,201,796,821,250,30,1857,15,8,53.3,6,40.0,5797,3688,31,3,13,6,1310,44,52,2.17,43,4,1,2,2,0,5,0.21,3,1,0,0,1,0,Serie A
7962676,53,Simone Bastoni,IT,MF,DF,Spezia,25,1996,47,24,23,19,5,15,33,45.5,18,20,5,15,8,55,14,0,367,596,61.6,6147,2336,188,222,84.7,124,203,61.1,41,108,38.0,4,1.7,1.3,+2.3,18,35,11,8,32,481,114,23,2,5,103,48,26,16,0,1,38,749,31,183,306,273,24,749,20,7,35.0,10,50.0,1724,853,16,2,20,14,401,65,30,2.27,19,8,0,2,0,1,3,0.23,3,0,0,0,0,0,Serie A
7962677,54,Brian Bayeye,FR,DF,DF,Torino,22,2000,3,0,3,0,0,1,1,100.0,0,1,1,0,1,4,2,0,30,50,60.0,509,284,14,16,87.5,11,17,64.7,4,6,66.7,0,0.0,0.0,0.0,1,2,1,1,3,38,12,0,0,0,2,0,0,0,0,0,6,64,6,29,24,11,3,64,2,2,100.0,0,0.0,139,93,2,2,3,2,29,5,3,4.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962678,55,Rodrigo Becão,BR,DF,DF,Udinese,26,1996,70,36,50,17,3,40,53,75.5,13,44,24,20,26,96,68,2,1089,1400,77.8,20616,8692,425,477,89.1,524,626,83.7,128,239,53.6,1,0.6,0.9,+0.4,10,77,5,2,98,1181,216,68,1,10,19,0,0,0,0,3,31,1667,135,805,701,172,43,1667,10,5,50.0,5,50.0,3682,2219,15,3,16,2,948,48,29,1.05,20,4,0,1,2,2,1,0.04,1,0,0,0,0,0,Serie A
7962679,56,Julius Beck,DK,MF,MF,Spezia,17,2005,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,5,5,100.0,116,29,0,0,,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,8,0,2,5,1,0,8,0,0,,0,,27,5,0,0,1,1,6,0,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962680,57,Raoul Bellanova,IT,DF,DF,Inter,22,2000,14,6,11,2,1,9,14,64.3,5,6,1,5,4,18,14,0,238,306,77.8,3914,953,120,135,88.9,82,110,74.5,23,39,59.0,0,0.4,0.4,-0.4,3,9,6,5,12,274,32,0,0,4,32,0,0,0,0,0,8,373,24,115,127,135,13,373,12,7,58.3,2,16.7,1762,908,12,3,4,5,246,37,7,1.27,3,2,0,1,1,0,0,0.00,0,0,0,0,0,0,Serie A
7962681,58,Andrea Belotti,IT,FW,FW,Roma,28,1993,12,5,3,5,4,5,11,45.5,6,11,1,10,3,15,5,0,171,258,66.3,2169,381,103,135,76.3,45,62,72.6,5,9,55.6,2,1.6,0.7,+0.4,14,6,5,0,13,241,13,1,1,1,6,0,0,0,0,4,14,404,7,34,164,210,52,403,33,7,21.2,18,54.5,1235,452,14,11,34,15,322,94,27,2.12,22,0,0,3,2,0,3,0.24,3,0,0,0,0,0,Serie A
7962682,59,Marco Benassi,IT,DF,DF,Fiorentina,27,1994,3,3,2,0,1,3,4,75.0,1,0,0,0,1,4,1,0,91,105,86.7,2107,426,32,32,100.0,33,41,80.5,26,31,83.9,0,0.1,0.1,-0.1,1,11,1,0,9,94,11,5,0,4,7,0,0,0,0,0,1,112,1,25,64,24,3,112,1,0,0.0,0,0.0,284,120,4,0,1,1,85,6,1,0.97,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962683,60,Marco Benassi,IT,MF,MF,Cremonese,27,1994,26,15,9,11,6,15,24,62.5,9,13,1,12,12,38,19,0,248,344,72.1,4318,1060,115,136,84.6,109,138,79.0,20,44,45.5,0,0.4,0.5,-0.4,7,17,4,2,27,301,41,6,1,2,24,13,3,8,0,2,14,461,20,109,221,136,17,461,9,8,88.9,0,0.0,1193,439,14,0,12,10,224,30,19,1.72,9,6,1,2,0,1,1,0.09,1,0,0,0,0,0,Serie A
7962684,61,Ismaël Bennacer,DZ,MF,MF,Milan,24,1997,59,33,26,31,2,30,51,58.8,21,25,7,18,26,85,16,1,1219,1423,85.7,21142,5792,565,616,91.7,451,505,89.3,151,228,66.2,2,3.3,3.1,-1.3,43,123,28,4,132,1309,112,54,4,11,79,51,19,27,0,2,16,1666,30,300,1023,369,10,1666,49,27,55.1,13,26.5,5133,2012,30,4,42,23,1097,52,87,3.90,59,18,1,3,4,2,4,0.18,1,1,0,1,0,1,Serie A
7962685,62,Domenico Berardi,IT,FW,FW,Sassuolo,27,1994,23,14,8,10,5,9,40,22.5,31,13,0,13,19,42,18,0,614,909,67.5,12161,3346,260,343,75.8,224,317,70.7,109,173,63.0,7,6.6,5.9,+0.4,45,38,56,10,114,831,76,21,6,39,83,43,25,6,0,2,30,1179,17,102,463,628,111,1171,50,22,44.0,20,40.0,3818,1586,29,31,60,23,905,213,105,5.07,78,10,5,5,6,1,17,0.82,10,1,1,3,2,0,Serie A
7962686,63,Bartosz Bereszyński,PL,DF,DF,Sampdoria,30,1992,28,18,15,11,2,17,26,65.4,9,18,4,14,21,49,25,0,471,644,73.1,6989,3219,286,316,90.5,143,210,68.1,28,73,38.4,0,0.1,0.3,-0.1,3,32,10,3,44,480,161,28,0,1,31,0,0,0,0,3,19,759,48,255,317,198,13,759,15,4,26.7,11,73.3,1643,860,16,1,12,5,354,40,8,0.60,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Serie A
7962687,64,Bartosz Bereszyński,PL,DF,DF,Napoli,30,1992,3,2,1,1,1,2,2,100.0,0,4,0,4,3,6,3,0,87,105,82.9,1252,420,54,59,91.5,26,33,78.8,4,5,80.0,1,0.2,0.1,+0.8,2,5,3,0,7,84,21,1,0,2,0,0,0,0,0,0,3,124,6,33,60,32,1,124,3,1,33.3,2,66.7,342,173,7,0,1,1,66,7,2,1.09,2,0,0,0,0,0,1,0.55,1,0,0,0,0,0,Serie A
7962688,65,Marco Bertini,IT,MF,MF,Lazio,19,2002,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962689,66,Beto,GW,FW,FW,Udinese,24,1998,16,9,0,9,7,4,17,23.5,13,18,3,15,6,22,30,0,190,299,63.5,2421,295,128,179,71.5,40,67,59.7,7,13,53.8,1,2.6,1.9,-1.6,23,9,4,0,13,289,9,0,0,0,9,0,0,0,0,1,11,652,34,49,274,336,130,651,76,32,42.1,40,52.6,1825,594,15,14,114,43,475,121,49,2.07,31,0,8,5,5,0,4,0.17,3,0,1,0,0,0,Serie A
7962690,67,Matteo Bianchetti,IT,DF,DF,Cremonese,29,1993,32,19,21,9,2,20,32,62.5,12,31,17,14,20,52,111,0,729,935,78.0,14388,6137,242,281,86.1,400,455,87.9,79,171,46.2,0,0.5,0.5,-0.5,5,49,8,2,47,870,61,44,0,2,3,0,0,0,0,4,8,1169,188,692,447,37,13,1169,3,2,66.7,1,33.3,2612,1377,2,0,6,3,586,4,16,0.68,11,4,0,1,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962691,68,Alessandro Bianco,IT,MF,MF,Fiorentina,19,2002,5,2,2,3,0,2,3,66.7,1,1,0,1,0,5,0,0,67,78,85.9,1237,231,29,34,85.3,28,34,82.4,9,9,100.0,0,0.0,0.0,0.0,1,11,1,0,9,76,2,2,0,3,1,0,0,0,0,0,0,91,2,18,59,14,1,91,2,0,0.0,0,0.0,240,144,1,0,2,5,68,2,4,2.35,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Serie A
7962692,69,Jaka Bijol,SI,DF,DF,Udinese,23,1999,39,23,32,7,0,16,27,59.3,11,41,25,16,29,68,165,0,1170,1381,84.7,24657,10028,322,367,87.7,681,730,93.3,155,253,61.3,2,1.6,1.7,+0.4,9,54,5,1,66,1341,35,28,4,13,1,0,0,0,0,5,5,1729,296,1068,612,53,40,1729,5,2,40.0,3,60.0,4732,2415,7,2,10,4,1032,7,21,0.69,17,0,0,4,0,0,3,0.10,3,0,0,0,0,0,Serie A
7962693,70,Cristiano Biraghi,IT,DF,DF,Fiorentina,29,1992,65,38,29,29,7,32,65,49.2,33,32,7,25,14,79,42,1,1433,1994,71.9,27338,10270,603,677,89.1,614,783,78.4,196,456,43.0,4,5.5,5.8,-1.5,82,114,35,23,161,1440,548,94,0,27,300,162,71,63,0,6,37,2213,72,534,904,793,26,2212,20,7,35.0,9,45.0,4803,2798,51,10,16,6,1214,113,132,4.66,59,68,1,3,0,1,6,0.21,3,3,0,0,0,0,Serie A
7962694,71,Samuele Birindelli,IT,DF,DF,Monza,23,1999,35,19,21,10,4,18,29,62.1,11,28,8,20,16,51,30,0,572,777,73.6,9832,2913,265,309,85.8,249,326,76.4,47,107,43.9,1,2.2,1.9,-1.2,18,27,19,13,43,659,118,4,0,5,70,0,0,0,0,0,15,957,51,277,372,321,30,957,20,11,55.0,8,40.0,3234,1645,35,7,24,15,606,121,35,2.25,30,0,2,2,1,0,4,0.26,4,0,0,0,0,0,Serie A
7962695,72,Kristijan Bistrović,HR,MF,MF,Lecce,24,1998,3,1,3,0,0,0,5,0.0,5,3,0,3,0,3,4,0,101,140,72.1,1867,682,45,52,86.5,35,48,72.9,16,25,64.0,0,0.4,0.5,-0.4,6,10,2,1,16,119,21,11,0,3,21,7,3,3,0,0,6,168,5,29,84,55,3,168,1,1,100.0,0,0.0,378,119,1,0,3,5,99,8,10,1.95,3,7,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962696,73,Alexis Blin,FR,MF,MF,Lecce,25,1996,69,39,27,33,9,38,73,52.1,35,55,15,40,34,103,74,0,766,963,79.5,12309,3766,379,446,85.0,290,353,82.2,59,96,61.5,0,1.1,0.8,-1.1,15,88,13,3,101,903,59,15,1,11,28,2,1,0,0,1,16,1299,86,352,697,257,33,1299,11,5,45.5,6,54.5,2330,1095,17,1,34,15,665,32,42,1.59,34,2,0,4,2,0,1,0.04,1,0,0,0,0,0,Serie A
7962697,74,Jeremie Boga,CI,MF,FW,Atalanta,25,1997,9,5,3,2,4,2,5,40.0,3,6,0,6,1,10,1,0,381,475,80.2,5908,1552,218,251,86.9,104,125,83.2,38,62,61.3,5,2.8,3.3,+2.2,34,23,24,8,53,431,43,8,3,3,55,29,14,10,0,1,8,600,1,43,228,344,37,600,95,48,50.5,33,34.7,3673,1904,47,20,31,11,489,78,57,6.59,33,13,7,1,2,1,8,0.92,7,0,0,0,0,1,Serie A
7962698,75,Emil Bohinen,NO,MF,MF,Salernitana,23,1999,25,13,15,8,2,12,23,52.2,11,25,7,18,17,42,21,0,404,479,84.3,5591,1452,238,262,90.8,127,146,87.0,16,28,57.1,0,0.7,0.3,-0.7,12,25,5,1,31,459,19,17,0,3,3,2,0,2,0,1,12,610,36,172,335,110,6,610,18,8,44.4,7,38.9,1702,868,12,0,10,9,355,16,17,1.85,15,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962699,76,Giacomo Bonaventura,IT,MF,MF,Fiorentina,32,1989,35,23,14,15,6,24,37,64.9,13,14,0,14,16,51,5,1,754,916,82.3,11960,2716,391,437,89.5,265,308,86.0,60,97,61.9,1,3.1,2.5,-2.1,34,57,30,4,102,864,51,27,4,6,48,8,0,5,0,1,24,1134,14,132,573,456,69,1134,54,23,42.6,19,35.2,4208,2260,60,10,23,29,804,91,78,3.68,51,6,5,7,8,1,8,0.38,6,0,1,0,1,0,Serie A
7962700,77,Federico Bonazzoli,IT,FW,MF,Salernitana,25,1997,5,3,0,3,2,0,9,0.0,9,9,1,8,3,8,0,0,264,354,74.6,4654,966,135,162,83.3,84,104,80.8,37,53,69.8,1,1.1,0.7,-0.1,8,30,6,0,43,325,28,3,3,13,4,0,0,0,0,1,14,487,0,33,269,191,31,487,23,12,52.2,9,39.1,1138,435,10,3,42,12,378,67,26,2.09,20,0,1,3,2,0,3,0.24,3,0,0,0,0,0,Serie A
7962701,78,Warren Bondo,FR,MF,MF,Monza,18,2003,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0,45,51,88.2,720,106,24,26,92.3,20,22,90.9,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,5,48,3,2,0,0,0,0,0,0,0,0,1,60,0,8,40,13,0,60,4,3,75.0,1,25.0,315,147,3,0,1,1,51,2,3,4.50,1,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Serie A
7962702,79,Kevin Bonifazi,IT,DF,DF,Bologna,26,1996,13,8,7,6,0,6,12,50.0,6,11,8,3,12,25,39,0,643,722,89.1,12821,4841,216,229,94.3,343,369,93.0,81,116,69.8,0,0.0,0.1,0.0,2,36,0,0,33,702,19,17,2,5,2,0,0,0,0,1,1,828,127,448,364,22,4,828,7,5,71.4,2,28.6,3188,1823,3,0,9,5,613,0,9,0.90,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962703,80,Leonardo Bonucci,IT,DF,DF,Juventus,35,1987,5,4,1,4,0,2,4,50.0,2,12,8,4,13,18,29,0,508,580,87.6,10749,4060,139,149,93.3,295,316,93.4,71,106,67.0,0,0.2,0.3,-0.2,4,35,4,0,28,539,40,13,1,6,0,0,0,0,0,1,2,658,102,326,326,10,7,657,1,1,100.0,0,0.0,1630,854,2,0,3,1,460,1,9,0.92,7,0,0,1,0,1,1,0.10,0,0,0,1,0,0,Serie A
7962704,81,Erik Botheim,NO,MF,FW,Salernitana,22,2000,11,7,3,4,4,6,13,46.2,7,3,0,3,0,11,4,0,165,231,71.4,2038,460,99,126,78.6,42,59,71.2,5,7,71.4,3,1.8,0.7,+1.2,9,10,4,0,21,226,4,0,1,0,5,0,0,0,0,1,9,300,7,38,146,118,23,300,7,2,28.6,4,57.1,647,259,5,3,19,12,230,61,17,1.77,12,0,0,2,1,2,4,0.42,4,0,0,0,0,0,Serie A
7962705,82,Mehdi Bourabia,MA,MF,MF,Spezia,30,1991,41,20,13,22,6,19,41,46.3,22,39,12,27,32,73,57,0,981,1282,76.5,15009,4832,509,595,85.5,365,446,81.8,64,133,48.1,3,4.4,3.4,-1.4,37,94,32,10,113,1208,66,29,5,4,64,30,21,4,0,8,38,1639,98,422,832,409,21,1639,64,28,43.8,32,50.0,3731,1777,30,5,54,27,956,58,80,2.60,59,7,6,4,1,3,7,0.23,6,0,0,1,0,0,Serie A
7962706,83,Edoardo Bove,IT,MF,MF,Roma,20,2002,35,18,12,15,8,16,39,41.0,23,15,1,14,10,45,11,0,309,406,76.1,4427,1026,168,201,83.6,110,139,79.1,13,30,43.3,0,0.9,0.7,-0.9,7,20,6,0,33,373,33,8,2,2,9,4,1,1,0,0,12,532,12,107,301,131,20,532,13,5,38.5,4,30.8,1015,404,9,2,25,17,289,26,17,1.54,15,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Serie A
7962707,84,Jayden Braaf,NL,MF,FW,Hellas Verona,19,2002,5,3,2,3,0,0,0,,0,1,0,1,2,7,1,0,60,78,76.9,849,192,41,44,93.2,13,17,76.5,4,6,66.7,0,0.1,0.1,-0.1,2,5,0,0,5,76,1,1,0,0,5,0,0,0,0,1,6,129,1,16,63,54,16,129,24,15,62.5,8,33.3,694,294,9,5,13,15,91,29,10,3.14,6,0,3,1,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962708,85,Domagoj Bradarić,HR,DF,DF,Salernitana,22,1999,26,19,14,8,4,7,16,43.8,9,20,5,15,21,47,44,0,857,1155,74.2,13414,4480,462,535,86.4,315,414,76.1,55,144,38.2,3,2.3,1.5,+0.7,17,40,17,9,52,898,254,37,0,6,68,5,1,1,0,3,28,1352,50,398,609,368,22,1352,50,17,34.0,28,56.0,4295,2396,46,8,27,10,744,107,42,1.68,34,2,1,3,1,1,5,0.20,5,0,0,0,0,0,Serie A
7962709,86,Josip Brekalo,HR,FW,MF,Fiorentina,24,1998,2,1,0,1,1,1,4,25.0,3,1,0,1,1,3,1,0,76,100,76.0,1424,365,28,33,84.8,33,41,80.5,13,18,72.2,0,0.5,0.5,-0.5,8,7,11,3,18,98,2,0,0,1,10,1,1,0,0,0,4,127,0,10,49,71,8,127,10,6,60.0,2,20.0,823,342,10,2,7,6,98,31,16,6.29,10,0,2,1,2,1,0,0.00,0,0,0,0,0,0,Serie A
7962710,87,Gleison Bremer,BR,DF,DF,Juventus,25,1997,29,20,23,5,1,19,26,73.1,7,44,22,22,42,71,120,2,1503,1668,90.1,29183,9314,501,541,92.6,832,880,94.5,160,217,73.7,1,1.7,0.6,-0.7,9,38,1,0,54,1607,59,22,0,8,0,0,0,0,0,2,10,1994,287,1100,827,76,50,1994,7,3,42.9,4,57.1,4727,2297,6,0,18,8,1304,4,27,0.92,21,0,0,5,0,1,1,0.03,0,0,0,1,0,0,Serie A
7962711,88,Dylan Bronn,TN,DF,DF,Salernitana,27,1995,34,18,17,16,1,20,30,66.7,10,32,20,12,20,54,58,1,855,1007,84.9,15486,6081,355,387,91.7,407,443,91.9,82,137,59.9,0,0.4,0.8,-0.4,5,62,4,1,70,942,59,37,1,13,7,0,0,0,0,6,9,1196,106,562,590,48,10,1196,11,6,54.5,3,27.3,2651,1487,6,0,7,2,759,5,14,0.75,12,0,0,2,0,0,2,0.11,2,0,0,0,0,0,Serie A
7962712,89,Marcelo Brozović,HR,MF,MF,Inter,29,1992,37,22,13,22,2,11,37,29.7,26,23,7,16,22,59,28,0,1318,1502,87.7,23163,6319,585,621,94.2,591,648,91.2,114,176,64.8,5,2.8,1.8,+2.2,23,102,18,5,114,1405,94,60,3,13,45,26,11,10,0,3,13,1696,81,439,987,291,22,1696,27,16,59.3,9,33.3,5728,2296,29,7,19,6,1218,35,58,2.95,42,8,1,7,0,0,8,0.41,8,0,0,0,0,0,Serie A
7962713,90,Cristian Buonaiuto,IT,MF,FW,Cremonese,29,1992,25,16,8,11,6,12,26,46.2,14,11,0,11,14,39,7,0,304,465,65.4,4751,1632,159,191,83.2,100,148,67.6,27,84,32.1,0,1.8,1.7,-1.8,17,31,15,4,39,383,80,17,1,5,70,39,23,12,0,2,11,652,11,62,282,319,49,651,47,20,42.6,23,48.9,2208,974,29,9,36,28,421,89,60,5.50,26,10,9,9,4,2,2,0.18,0,0,0,1,1,0,Serie A
7962714,91,Alessandro Buongiorno,IT,DF,DF,Torino,23,1999,38,25,22,16,0,16,31,51.6,15,38,19,19,60,98,105,2,1332,1573,84.7,22243,6857,578,643,89.9,671,750,89.5,57,113,50.4,2,1.3,1.0,+0.7,8,70,5,3,81,1527,41,30,1,3,8,0,0,0,0,5,21,1938,161,860,976,110,33,1938,16,6,37.5,7,43.8,4659,2324,16,2,33,6,1180,19,22,0.73,17,0,0,2,1,2,4,0.13,3,0,0,1,0,0,Serie A
7962715,92,Leonardo Buta,PT,DF,DF,Udinese,20,2002,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,10,13,76.9,166,54,6,6,100.0,3,5,60.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,12,1,0,0,0,2,0,0,0,0,0,1,14,0,2,7,5,0,14,0,0,,0,,66,43,0,0,0,0,12,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962716,93,Juan Cabal,CO,DF,DF,Hellas Verona,21,2001,10,6,7,3,0,7,12,58.3,5,8,5,3,13,23,12,0,166,223,74.4,3165,1118,63,73,86.3,79,91,86.8,20,46,43.5,0,0.3,0.1,-0.3,2,15,3,2,17,209,14,7,0,7,8,0,0,0,0,0,7,279,29,134,136,16,1,279,4,3,75.0,0,0.0,642,358,5,0,4,3,141,8,8,1.62,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962717,94,Liberato Cacace,NZ,DF,DF,Empoli,21,2000,25,10,12,8,5,9,15,60.0,6,15,7,8,4,29,16,0,338,424,79.7,5441,1880,169,188,89.9,143,173,82.7,20,42,47.6,0,0.6,0.7,-0.6,8,24,1,1,41,336,88,11,0,1,29,2,2,0,0,0,10,525,33,166,243,122,12,525,20,8,40.0,10,50.0,1509,814,14,4,6,7,292,31,23,3.53,13,3,2,4,0,1,1,0.15,0,0,0,1,0,0,Serie A
7962718,95,Davide Calabria,IT,DF,DF,Milan,25,1996,71,44,31,32,8,38,61,62.3,23,22,7,15,25,96,34,0,1040,1276,81.5,17672,5902,484,518,93.4,452,524,86.3,88,187,47.1,4,1.7,1.6,+2.3,19,71,19,12,108,1076,194,18,0,5,41,5,0,5,0,6,24,1474,59,414,768,307,16,1474,14,3,21.4,8,57.1,3303,1966,23,2,14,7,915,80,37,1.97,30,2,0,1,3,1,6,0.32,5,0,0,0,1,0,Serie A
7962719,96,Mattia Caldara,IT,DF,DF,Spezia,28,1994,23,14,10,11,2,9,20,45.0,11,23,16,7,17,40,88,2,461,600,76.8,8308,3214,183,220,83.2,223,270,82.6,45,93,48.4,0,0.0,0.1,0.0,1,23,1,0,35,540,58,31,0,2,1,0,0,0,0,2,4,791,145,450,304,46,17,791,5,2,40.0,2,40.0,1885,830,4,0,9,4,361,4,7,0.50,7,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Serie A
7962720,97,Luca Caldirola,IT,DF,DF,Monza,31,1991,26,14,19,4,3,13,26,50.0,13,32,18,14,25,51,66,1,1262,1435,87.9,22342,8287,534,555,96.2,592,653,90.7,109,179,60.9,0,0.5,0.3,-0.5,4,55,4,1,63,1368,65,39,1,8,5,0,0,0,0,2,8,1636,219,891,674,75,12,1636,3,1,33.3,1,33.3,4803,2623,11,0,5,1,1176,13,12,0.46,12,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Serie A
7962721,98,Hakan Çalhanoğlu,TR,MF,MF,Inter,28,1994,48,27,17,26,5,16,43,37.2,27,30,5,25,25,73,13,1,1396,1677,83.2,25576,7831,637,690,92.3,546,630,86.7,180,288,62.5,6,5.0,6.0,+1.0,70,149,37,11,172,1495,177,67,5,25,167,104,33,63,0,5,12,1942,34,367,1015,581,26,1941,24,8,33.3,10,41.7,5515,2601,55,6,32,12,1323,68,131,4.99,75,46,0,5,4,1,11,0.42,8,3,0,0,0,0,Serie A
7962722,99,Mohamed Camara,GN,MF,MF,Roma,25,1997,13,10,3,7,3,5,15,33.3,10,5,1,4,10,23,8,0,252,323,78.0,4178,844,125,143,87.4,105,129,81.4,18,31,58.1,0,0.4,0.5,-0.4,3,27,3,1,30,318,4,3,2,1,6,0,0,0,0,1,6,393,10,61,262,81,8,393,13,7,53.8,5,38.5,1268,585,10,2,11,6,241,14,12,1.55,6,0,0,1,1,4,0,0.00,0,0,0,0,0,0,Serie A
7962723,100,Nicolò Cambiaghi,IT,FW,MF,Empoli,21,2000,30,22,11,12,7,8,27,29.6,19,19,1,18,9,39,8,0,321,432,74.3,4556,930,194,219,88.6,86,119,72.3,19,34,55.9,1,1.1,1.6,-0.1,15,19,18,5,42,420,10,1,0,0,41,1,0,0,0,2,25,638,9,87,255,311,56,638,57,22,38.6,20,35.1,3746,1603,30,23,44,21,464,99,53,3.71,31,1,3,5,10,3,7,0.49,1,1,2,1,2,0,Serie A
7962724,101,Andrea Cambiaso,IT,DF,DF,Bologna,22,2000,57,34,34,20,3,28,65,43.1,37,26,2,24,26,83,33,1,1277,1521,84.0,19674,6031,686,753,91.1,472,541,87.2,83,144,57.6,3,2.4,1.6,+0.6,28,48,24,7,83,1281,238,24,0,9,56,3,1,1,0,2,37,1790,70,620,771,423,40,1790,60,31,51.7,24,40.0,5494,2822,59,17,42,18,1148,105,55,2.28,43,4,4,2,2,0,7,0.29,7,0,0,0,0,0,Serie A
7962725,102,Matteo Cancellieri,IT,FW,FW,Lazio,20,2002,10,4,5,3,2,5,9,55.6,4,4,0,4,1,11,2,0,61,87,70.1,757,98,44,50,88.0,15,25,60.0,0,5,0.0,0,0.4,0.3,-0.4,3,1,1,1,2,86,1,0,0,0,7,0,0,0,0,0,4,134,2,20,50,66,16,134,9,3,33.3,4,44.4,630,346,8,9,13,3,97,33,8,2.82,4,0,1,1,2,0,0,0.00,0,0,0,0,0,0,Serie A
7962726,103,Antonio Candreva,IT,MF,DF,Salernitana,35,1987,17,7,13,2,2,11,38,28.9,27,7,3,4,17,34,32,0,1165,1597,72.9,19672,6882,604,660,91.5,393,536,73.3,124,285,43.5,4,4.7,4.9,-0.7,57,98,55,30,135,1350,243,53,5,25,218,61,9,26,0,4,46,1802,48,332,783,708,46,1802,34,8,23.5,14,41.2,5695,2245,50,10,25,13,1298,171,99,3.27,67,22,2,5,3,0,11,0.36,9,1,0,1,0,0,Serie A
